
sys	0m0.021s
make: *** [SearchItTest] Interrupt: 2

real	0m0.081s
user	0m0.039s
sys	0m0.021s
make: *** [SearchItTest] Interrupt: 2

real	0m0.082s
user	0m0.040s
sys	0m0.021s
